title_list,view,upload_date,comment,likes_num,unlikes_num
[강제소집 Ep.3-1] '재성 & 창훈' 더 뉴 싼타페 타고 여행을 떠나요♬,"조회수 1,950회",2020. 8. 21.,댓글 4개,좋아요 25개,싫어요 2개
[매뉴얼] 올 뉴 아반떼 하이브리드 자세히 알아보기,"조회수 61,464회",2020. 8. 12.,댓글 146개,좋아요 602개,싫어요 40개
[매뉴얼] 올 뉴 아반떼 N Line 자세히 알아보기,"조회수 91,637회",2020. 8. 12.,댓글 292개,좋아요 743개,싫어요 62개
"[브랜드필름_풀버전] 아반떼 하이브리드 vs N Line 극과 극 드라이빙 데이트 - ""데이트 위드 아반떼""","조회수 1,522,733회",2020. 8. 12.,댓글 263개,"좋아요 1,177개",싫어요 176개
[브랜드 필름] IONIQ(아이오닉) 브랜드 필름,"조회수 16,496회",2020. 8. 9.,댓글 26개,NaN,NaN
현대 모터스튜디오 랜선 체험 3탄 ㅣ 서울편,"조회수 6,972회",2020. 8. 5.,댓글 11개,좋아요 40개,싫어요 5개
[왜 그럴CAR? EP.02] 움직이는 공기청정기가 있다고양?,"조회수 140,505회",2020. 8. 1.,댓글 16개,좋아요 53개,싫어요 8개
"[모터쇼] ""제 5회 브릴리언트 키즈 모터쇼"" 아이들이 상상한 미래의 모빌리티를 그림과 이야기로 보내주세요.","조회수 3,091회",2020. 7. 26.,댓글 9개,좋아요 34개,싫어요 6개
[CSR] 아이들이 미세먼지로부터 안전한 교실을 위해 '아이오닉 포레스트 교실 숲',"조회수 2,859회",2020. 7. 16.,댓글 7개,좋아요 20개,싫어요 3개
[전모델 오너입니다만? EP.04] 벨로스터 대체 웨.않.타? 벨로스터 N 오너 찌인의 8DCT 와인딩 디테일 리뷰 대공개!,"조회수 54,513회",2020. 7. 12.,댓글 55개,좋아요 165개,싫어요 58개
"[매뉴얼] 코로나 19 예방 수칙으로 확인하는 차량 관리 수칙 ｜ Safe Care, Safe Car","조회수 236,104회",2020. 7. 9.,댓글 23개,좋아요 81개,싫어요 4개
[카마스터 전시차 언박싱 EP.03_속초] 이야~ 팰리세이드 캘리그래피 트림 뭐 이래 좋나 이거!,"조회수 205,101회",2020. 7. 6.,댓글 23개,좋아요 136개,싫어요 43개
"[전모델 오너입니다만? EP.03] 아반떼 4년차 출근러 오너의, 24시간 올 뉴 아반떼에서 살아남기","조회수 10,061회",2020. 7. 2.,댓글 43개,좋아요 108개,싫어요 16개
[현대모터스튜디오] 현대 모터스튜디오 랜선 체험 2탄ㅣ하남편,"조회수 5,866회",2020. 7. 1.,댓글 3개,좋아요 33개,싫어요 5개
"[광고] 싼타페가 가족에게 - ""좁은 주차 공간도 문제 없어요""편 (30's)","조회수 1,040,247회",2020. 6. 29.,댓글 11개,좋아요 51개,싫어요 7개
"[광고] 싼타페가 가족에게 - "" 후방 주차도 걱정 말아요""편 (30's)","조회수 958,188회",2020. 6. 29.,댓글 9개,좋아요 39개,싫어요 3개
"[광고] 싼타페가 가족에게 - ""누가 운전해도 맞춰줄게요""편 (30's)","조회수 231,521회",2020. 6. 29.,댓글 1개,좋아요 41개,싫어요 8개
"[광고] 싼타페가 가족에게 - ""곡선구간을 만나도 안심하세요""편 (30's)","조회수 462,327회",2020. 6. 29.,댓글 8개,좋아요 36개,싫어요 1개
"[브랜드 필름] 더 뉴 싼타페 런칭 - ""나의 가족에게""(BGM: 이승환 - 가족)","조회수 4,591,282회",2020. 6. 29.,댓글 414개,"좋아요 3,006개",싫어요 820개
