title_list,view,upload_date,comment,likes_num,unlikes_num
[SKmagic] 정수기에서 물이 안 나오나요?,"조회수 2,381회",2020. 7. 27.,NaN,좋아요 8개,싫어요 3개
[SKmagic] 정수기에서 소음이 발생하나요?,"조회수 1,929회",2020. 7. 26.,NaN,좋아요 4개,싫어요 3개
[SKmagic] 도기버블비데 리모컨 건전지 교체 방법,조회수 842회,2020. 7. 14.,NaN,좋아요 6개,싫어요 3개
[SKmagic] 정수기 외관과 조리수 물이 뜨거운가요?,"조회수 2,441회",2020. 7. 13.,NaN,좋아요 4개,싫어요 없음
[SKmagic] 냉수가 차갑지 않을 때 해결법 ☝,"조회수 2,497회",2020. 7. 13.,NaN,좋아요 4개,싫어요 2개
[SKmagic] SK매직 정수기 물받이 물넘침 점검방법,"조회수 1,385회",2020. 7. 12.,NaN,좋아요 없음,싫어요 2개
[SKmagic] SK매직 이지탈착 적용 비데 제품분리 및 청소방법,"조회수 1,461회",2020. 7. 12.,NaN,좋아요 3개,싫어요 1개
[SKmagic] SK매직 도기버블비데 리모컨 페어링 및 건전지 교체방법,"조회수 1,917회",2020. 7. 12.,NaN,좋아요 4개,싫어요 3개
[SKmagic] SK매직 공기청정기 먼지센서 점검 및 청소방법,조회수 709회,2020. 7. 12.,NaN,좋아요 2개,싫어요 2개
[SKmagic] 혜택이 넘치는 SK매직 LIVE SHOW OPEN!,조회수 525회,2020. 7. 7.,NaN,좋아요 2개,싫어요 없음
[SKmagic] 파워 드라이 시스템 트리플 건조를 더한 터치온플러스 식기세척기,"조회수 1,079회",2020. 7. 7.,NaN,좋아요 6개,싫어요 2개
[SKmagic] 얼음이 안나오나요? (슈퍼아이스),"조회수 2,338회",2020. 7. 6.,NaN,좋아요 9개,싫어요 없음
[SKmagic] 냉수가 차갑지 않나요 ? (직수형 정수기),"조회수 5,764회",2020. 7. 6.,NaN,좋아요 7개,싫어요 없음
"[SKmagic] 건강을 위협하는 미세먼지, SK매직 모션 공기청정기로 퇴치 완료!","조회수 37,492회",2020. 6. 30.,NaN,좋아요 32개,싫어요 1개
[SKmagic] 얼음이 안나오나요?,"조회수 4,746회",2020. 6. 28.,NaN,좋아요 17개,싫어요 1개
"[SKmagic] SK매직 직수정수기, 과연 어디까지 정수가 될까?","조회수 67,270회",2020. 6. 25.,NaN,좋아요 54개,싫어요 3개
[SKmagic] 전격공개 플렉스 인덕션 전기레인지의 모든 것,"조회수 42,134회",2020. 6. 18.,NaN,좋아요 43개,싫어요 9개
[SKmagic] 2020NEW 터치온플러스 식기세척기,"조회수 1,895회",2020. 6. 11.,NaN,좋아요 9개,싫어요 1개
[SK매직] Tworld에서 SK매직 제품 체험할 수 있다?,"조회수 4,693회",2020. 6. 5.,NaN,좋아요 15개,싫어요 1개
[SKmagic] 올인원 광파오븐으로 주방 요리 문제 해결,"조회수 52,105회",2020. 5. 28.,NaN,좋아요 41개,싫어요 2개
인덕션 전기세? 전기공사 필수? 가스 차단? 팩트만 체크해드립니다!,"조회수 4,692회",2020. 5. 27.,NaN,좋아요 29개,싫어요 3개
"[SKmagic] 마법 같은 삶의 변화, SK매직케어에 도전하세요!","조회수 5,524회",2020. 5. 25.,NaN,좋아요 16개,싫어요 2개
[SKmagic] 매직연구소 안마의자와 마사지사 비교 체험,"조회수 46,221회",2020. 5. 22.,NaN,좋아요 51개,싫어요 5개
"[SKmagic]직수 얼음정수기, SK매직이어야 하는 이유는?","조회수 50,483회",2020. 5. 15.,NaN,좋아요 59개,싫어요 5개
안마의자 살 때 3D기능 확인해야한다? 그이유는!?,조회수 780회,2020. 5. 13.,NaN,좋아요 6개,싫어요 없음
안마의자 겉은 비슷한데 속은 어떨까? 과감히 시트까지 벗겨서 보여드립니다!,조회수 979회,2020. 5. 13.,NaN,좋아요 5개,싫어요 2개
고가 안마의자에 없는 기능이 중저가 제품에는 있다?,조회수 333회,2020. 5. 13.,NaN,좋아요 2개,싫어요 1개
"[SKmagic] 트리플케어 식기세척기 타공유무, 설치 위치, 세척력 등 체험단에게 듣는 후기","조회수 1,386회",2020. 5. 7.,NaN,좋아요 3개,싫어요 없음
[SKmagic] 전기레인지의 상판 청소 및 관리 방법 안내,"조회수 1,127회",2020. 5. 7.,NaN,좋아요 7개,싫어요 없음
[SKmagic] 전기레인지의 설치 방법 안내,"조회수 1,003회",2020. 5. 7.,NaN,좋아요 3개,싫어요 없음
[SKmagic] 인덕션 용기 구입 방법 안내,"조회수 1,048회",2020. 5. 7.,NaN,좋아요 2개,싫어요 1개
[SKmagic] 트리플케어 식기세척기 주방 정리 감동 영상,"조회수 44,024회",2020. 4. 29.,NaN,좋아요 40개,싫어요 6개
"[SKmagic] 매직연구소 에어프라이어와 광파오븐 비교, 광파오븐 추천 이유","조회수 48,878회",2020. 4. 17.,NaN,좋아요 101개,싫어요 11개
[SKmagic] SK매직 트리플케어 식기세척기 6초 자동 문닫힘 레드닷 디자인 어워드 위너 편,"조회수 5,928회",2020. 4. 9.,NaN,좋아요 25개,싫어요 2개
[SKmagic] SK매직 트리플케어 식기세척기 6초 와이드무빙 CES 혁신상 편,"조회수 4,704회",2020. 4. 9.,NaN,좋아요 11개,싫어요 2개
[SKmagic] SK매직 트리플케어 식기세척기 15초 식기관리의 혁신 편 (2020 CES & 레드닷),"조회수 630,455회",2020. 4. 9.,NaN,좋아요 60개,싫어요 19개
[SKmagic] SK매직 트리플케어 식기세척기 15초 식기세척의 혁신 편 (2020 CES & 레드닷),"조회수 684,192회",2020. 4. 9.,NaN,좋아요 52개,싫어요 20개
[SKmagic] 전격공개 트리플케어 식기세척기 추천 및 특장점 소개,"조회수 48,027회",2020. 4. 9.,NaN,좋아요 192개,싫어요 6개
매직 포인트 페이로 렌탈료 0원 만들기! (모바일ver),조회수 437회,2020. 4. 6.,NaN,좋아요 8개,싫어요 없음
집 데이트 중에 급X…?! 내 이미지 깨지기 일보직전,조회수 641회,2020. 4. 1.,NaN,좋아요 3개,싫어요 없음
더러운데 시원해서 몇 번째 돌려보는 ‘비르가즘’ 영상,조회수 490회,2020. 4. 1.,NaN,좋아요 1개,싫어요 없음
SK매직 스팀광파오븐 자주 묻는 질문 5가지!궁금증 다 풀어드립니다,"조회수 5,932회",2020. 4. 1.,NaN,좋아요 22개,싫어요 2개
"[2020 SK매직 채용 : 오늘도 열림] 주방가전계의 살아있는 레전드, SK매직이 여러분을 기다립니다!",조회수 546회,2020. 3. 31.,NaN,좋아요 11개,싫어요 없음
"정수기 구매? 렌탈? 가격, 관리, 할인 혜택 총 비교!","조회수 4,992회",2020. 3. 31.,NaN,좋아요 20개,싫어요 3개
각 공기청정기의 필터 pm? 필터 개수? SK매직 공기청정기 6종 전격 비교 Part2!,조회수 396회,2020. 3. 31.,NaN,좋아요 2개,싫어요 없음
공기청정기 비쌀 수록 좋은 건가? SK매직 공기청정기 6종 전격 비교 Part1!,조회수 852회,2020. 3. 31.,NaN,좋아요 6개,싫어요 없음
"비데 쓰면 100% 요로감염, 방광염 걸린다? 팩트만 체크!",조회수 358회,2020. 3. 31.,NaN,좋아요 2개,싫어요 없음
비데 렌탈하면 뭐가 좋은 건데? 팩트만 체크!,조회수 875회,2020. 3. 31.,NaN,좋아요 4개,싫어요 1개
[Skmagic] 트리플케어 자가진단 종합편,조회수 645회,2020. 3. 29.,NaN,좋아요 없음,싫어요 없음
[Skmagic] 트리플케어 건조 설명,"조회수 1,058회",2020. 3. 29.,NaN,좋아요 없음,싫어요 3개
[Skmagic] 트리플케어 세척 설명,"조회수 1,545회",2020. 3. 29.,NaN,좋아요 5개,싫어요 없음
"[Skmagic] 트리플케어 사용설명 문열림,단독코스,조명,잠금,UV","조회수 1,021회",2020. 3. 29.,NaN,좋아요 2개,싫어요 없음
[Skmagic] 트리플케어 기본 사용설명,"조회수 1,489회",2020. 3. 29.,NaN,좋아요 7개,싫어요 1개
